,Datetime,Open,High,Low,Close,Volume
103,2024-08-07 16:00:00,191.67,243.17,190.1,190.59,7337427
104,2024-08-07 15:30:00,193.28,193.8,191.48,191.69,5538435
105,2024-08-07 15:00:00,192.34,194.45,192.23,193.295,3999527
106,2024-08-07 14:30:00,193.58,193.659,191.86,192.345,4501562
107,2024-08-07 14:00:00,194.23,194.68,192.12,193.58,4628525
108,2024-08-07 13:30:00,195.85,196.87,193.91,194.34,3859976
109,2024-08-07 13:00:00,197.69,197.875,195.23,195.86,3958371
110,2024-08-07 12:30:00,198.21,198.55,197.31,197.7,2658367
111,2024-08-07 12:00:00,197.71,198.56,196.1,198.21,2949708
112,2024-08-07 11:30:00,198.91,199.57,196.81,197.69,3527807
113,2024-08-07 11:00:00,198.69,200.45,198.59,198.89,4336171
114,2024-08-07 10:30:00,197.98,199.34,197.171,198.68,4888897
115,2024-08-07 10:00:00,199.225,200.66,197.522,198.05,7082379
116,2024-08-07 09:30:00,200.77,203.49,198.24,199.225,11375904
117,2024-08-07 09:00:00,201.11,202.185,193.94,200.83,233855
118,2024-08-07 08:30:00,200.86,201.67,200.545,201.13,215100
119,2024-08-07 08:00:00,198.215,202.985,197.9,200.85,300336
120,2024-08-07 07:30:00,201.85,202.04,200.77,200.91,119614
121,2024-08-07 07:00:00,202.6,202.68,201.6,201.83,188112
122,2024-08-07 06:30:00,202.57,202.88,202.25,202.61,78594
123,2024-08-07 06:00:00,202.12,202.74,201.75,202.57,65945
124,2024-08-07 05:30:00,202.65,203.0,201.9,202.2,100205
125,2024-08-07 05:00:00,202.48,202.9,201.52,202.64,131355
126,2024-08-07 04:30:00,201.36,202.48,200.94,202.4,83733
127,2024-08-07 04:00:00,198.8,201.8,197.43,201.44,184215
128,2024-08-06 19:30:00,197.0,197.01,195.01,195.065,253969
129,2024-08-06 19:00:00,197.825,198.2,197.0,197.01,63375
130,2024-08-06 18:30:00,198.5,198.79,197.035,197.83,54157
131,2024-08-06 18:00:00,197.05,198.93,196.9,198.5,94824
132,2024-08-06 17:30:00,197.61,200.64,196.451,197.0,111037
133,2024-08-06 17:00:00,198.77,254.155,171.782,197.65,140230
134,2024-08-06 16:30:00,200.06,254.155,178.513,199.05,271973
135,2024-08-06 16:00:00,200.32,241.84,182.36,200.0,6056655
136,2024-08-06 15:30:00,201.15,201.87,200.0,200.36,5554270
137,2024-08-06 15:00:00,201.53,201.55,199.5,201.135,4637797
138,2024-08-06 14:30:00,202.22,202.9,201.53,201.53,2888719
139,2024-08-06 14:00:00,201.88,202.47,201.4,202.22,2728389
140,2024-08-06 13:30:00,201.59,202.12,200.84,201.865,2575164
141,2024-08-06 13:00:00,201.46,202.1,200.8,201.565,2763580
142,2024-08-06 12:30:00,200.32,201.78,199.31,201.455,3368505
143,2024-08-06 12:00:00,199.44,201.21,199.1,200.285,5807956
144,2024-08-06 11:30:00,195.15,199.62,195.12,199.43,4512838
145,2024-08-06 11:00:00,196.36,197.8,195.06,195.12,3949635
146,2024-08-06 10:30:00,196.13,197.49,194.86,196.394,6002577
147,2024-08-06 10:00:00,197.395,198.88,195.97,196.067,7345247
148,2024-08-06 09:30:00,200.75,201.23,192.67,197.405,14873043
149,2024-08-06 09:00:00,201.625,202.63,198.88,200.79,356820
150,2024-08-06 08:30:00,201.35,201.77,200.07,201.59,262076
151,2024-08-06 08:00:00,205.428,207.65,198.124,201.277,459575
152,2024-08-06 07:30:00,202.93,203.6,201.5,201.99,216033
153,2024-08-06 07:00:00,201.29,202.99,201.21,202.91,192441
154,2024-08-06 06:30:00,200.79,201.83,200.51,201.41,95516
155,2024-08-06 06:00:00,199.91,200.8,199.2,200.56,89732
156,2024-08-06 05:30:00,199.77,200.2,197.97,199.95,140270
157,2024-08-06 05:00:00,201.85,201.85,198.33,199.89,207968
158,2024-08-06 04:30:00,203.38,203.62,201.12,201.85,166691
159,2024-08-06 04:00:00,205.7,207.53,202.22,203.46,368156
160,2024-08-05 19:30:00,204.25,205.5,204.01,205.21,222967
161,2024-08-05 19:00:00,202.25,204.45,202.16,204.15,200717
162,2024-08-05 18:30:00,202.61,202.61,202.03,202.205,89532
163,2024-08-05 18:00:00,201.62,202.755,201.5,202.585,179881
164,2024-08-05 17:30:00,200.41,208.741,189.948,201.615,108706
165,2024-08-05 17:00:00,200.49,208.741,187.674,200.41,98990
166,2024-08-05 16:30:00,199.39,200.68,199.23,200.46,122932
167,2024-08-05 16:00:00,198.87,202.0,198.79,199.493,10090207
168,2024-08-05 15:30:00,198.22,199.31,197.07,198.87,5550289
169,2024-08-05 15:00:00,196.44,198.34,196.43,198.231,3715837
170,2024-08-05 14:30:00,198.765,199.46,196.0,196.43,4157283
171,2024-08-05 14:00:00,200.26,200.35,197.93,198.83,3730758
172,2024-08-05 13:30:00,199.92,201.73,184.77,200.21,2685399
173,2024-08-05 13:00:00,198.86,200.84,198.75,199.888,4050283
174,2024-08-05 12:30:00,202.795,202.82,198.75,198.87,3873703
175,2024-08-05 12:00:00,200.23,202.94,200.0,202.74,4156366
176,2024-08-05 11:30:00,201.395,202.47,199.61,200.25,5226678
177,2024-08-05 11:00:00,197.13,203.88,195.81,201.41,8069809
178,2024-08-05 10:30:00,194.81,200.0,194.77,197.14,7298447
179,2024-08-05 10:00:00,197.75,201.6,185.01,194.775,11592109
180,2024-08-05 09:30:00,185.22,199.8,182.0,197.652,20649121
181,2024-08-05 09:00:00,187.76,214.81,184.53,185.015,1234077
182,2024-08-05 08:30:00,187.0,207.67,184.56,187.75,1414116
183,2024-08-05 08:00:00,189.21,199.608,181.14,186.99,1816513
184,2024-08-05 07:30:00,189.47,189.96,188.02,189.22,629343
185,2024-08-05 07:00:00,192.8,193.8,189.34,189.47,831096
186,2024-08-05 06:30:00,192.6,193.35,191.31,192.81,279390
187,2024-08-05 06:00:00,193.42,193.42,192.0,192.6,171702
188,2024-08-05 05:30:00,193.18,194.0,191.0,193.41,336188
189,2024-08-05 05:00:00,193.45,194.7,191.95,193.18,390383
190,2024-08-05 04:30:00,197.62,199.23,193.0,193.36,397811
191,2024-08-05 04:00:00,196.87,202.98,189.5,197.55,682049
192,2024-08-02 19:30:00,207.635,208.26,207.6,207.998,107671
193,2024-08-02 19:00:00,207.46,207.66,207.33,207.635,41054
194,2024-08-02 18:30:00,207.585,215.0,207.4,207.5,164666
195,2024-08-02 18:00:00,207.735,207.88,207.54,207.57,697182
196,2024-08-02 17:30:00,207.48,207.9,207.47,207.71,45684
